transaction_id,customer_name,product,quantity,price,total,purchase_date
28379,Mrs. Denise Sherman,Phone,1,$ 881.17,$ 881.17,28/01/2024
28380,Laura Acosta,Laptop,4,€ 704.77,€ 2819.08,24/01/2024
28381,Brittany Lopez,Mouse,5,€ 431.03,€ 2155.15,08/01/2024
28382,Jonathan Cruz,Headphones,4,€ 1673.72,€ 6694.88,21/01/2024
28383,Cathy Adams,Mouse,1,$ 809.69,$ 809.69,20/01/2024
28384,Adrienne Morris,Tablet,1,$ 1347.83,$ 1347.83,14/01/2024
28385,Donna Jones,Tablet,5,$ 620.16,$ 3100.8,30/01/2024
28386,Laura Hoffman,Keyboard,1,$ 707.48,$ 707.48,06/01/2024
28387,Matthew Carroll,Headphones,4,$ 1594.72,$ 6378.88,07/01/2024
28388,Thomas Rivera,Headphones,1,$ 1822.77,$ 1822.77,15/01/2024
28389,Kimberly Howard,Laptop,5,€ 1331.01,€ 6655.05,01/01/2024
28390,Katie Cunningham,Keyboard,2,€ 1830.03,€ 3660.06,23/01/2024
28391,John Hess,Monitor,2,$ 112.89,$ 225.78,26/01/2024
28392,Matthew Phillips,Keyboard,2,€ 278.54,€ 557.08,28/01/2024
28393,Ernest Prince,Phone,5,$ 701.09,$ 3505.45,12/01/2024
28394,Mark Salinas,Monitor,3,$ 682.82,$ 2048.46,19/01/2024
28395,Jonathan Valdez,Headphones,5,€ 1829.0,€ 9145.0,29/01/2024
28396,Craig Johnson,Mouse,3,€ 1569.33,€ 4707.99,24/01/2024
28397,Martha Parker,Tablet,3,€ 577.78,€ 1733.34,18/01/2024
28398,Amy Smith,Laptop,2,$ 984.62,$ 1969.24,31/01/2024
28399,Vincent Robles,Laptop,4,$ 1704.91,$ 6819.64,18/01/2024
28400,Michael Jackson,Keyboard,3,€ 1485.84,€ 4457.52,15/01/2024
28401,Anita Love,Tablet,1,€ 1200.54,€ 1200.54,03/01/2024
28402,Renee Lambert,Phone,5,€ 1238.76,€ 6193.8,18/01/2024
28403,Lori Chase,Headphones,1,€ 1686.25,€ 1686.25,15/01/2024
28404,John Ballard,Tablet,4,$ 180.75,$ 723.0,28/01/2024
28405,Kathleen Lowe,Tablet,1,€ 632.85,€ 632.85,09/01/2024
28406,Ronald Calhoun,Headphones,5,$ 934.42,$ 4672.1,08/01/2024
28407,Thomas Miller,Laptop,1,€ 1129.2,€ 1129.2,23/01/2024
28408,Patrick Thomas,Phone,3,€ 281.7,€ 845.1,29/01/2024
28409,Sheila Pugh,Mouse,4,$ 1797.81,$ 7191.24,16/01/2024
28410,Cameron Jones,Monitor,2,$ 1761.41,$ 3522.82,23/01/2024
28411,Jamie Chavez,Headphones,3,$ 1861.72,$ 5585.16,13/01/2024
28412,Gary Gutierrez,Mouse,2,€ 1041.21,€ 2082.42,06/01/2024
28413,Bryan Ortega,Mouse,2,$ 465.05,$ 930.1,04/01/2024
28414,Bradley Morgan,Tablet,2,$ 1013.7,$ 2027.4,04/01/2024
28415,Larry Cook,Monitor,4,€ 850.32,€ 3401.28,25/01/2024
28416,Austin Graves,Phone,1,$ 1656.13,$ 1656.13,10/01/2024
28417,Amber Torres,Headphones,5,$ 142.84,$ 714.2,18/01/2024
28418,Brady Todd,Monitor,5,$ 1232.4,$ 6162.0,11/01/2024
28419,Antonio Mitchell,Phone,3,$ 768.52,$ 2305.56,27/01/2024
28420,John Lane,Keyboard,2,€ 1517.35,€ 3034.7,02/01/2024
28421,Jill Henry,Mouse,4,€ 903.74,€ 3614.96,06/01/2024
28422,Joseph Jarvis,Headphones,1,€ 646.88,€ 646.88,28/01/2024
28423,Maria Mack,Headphones,2,$ 1230.4,$ 2460.8,03/01/2024
28424,Jennifer Martin,Headphones,4,$ 548.19,$ 2192.76,09/01/2024
28425,Jacob Miller,Laptop,1,$ 1837.48,$ 1837.48,30/01/2024
28426,Donald Knight,Headphones,5,$ 611.82,$ 3059.1,26/01/2024
28427,Amy James,Laptop,4,€ 163.28,€ 653.12,14/01/2024
28428,Mason Peterson,Keyboard,2,€ 518.61,€ 1037.22,28/01/2024
28429,Tiffany Pena,Monitor,1,€ 56.53,€ 56.53,14/01/2024
28430,Zachary Ford,Headphones,4,$ 244.25,$ 977.0,11/01/2024
28431,Fernando Mendez,Headphones,2,€ 1288.3,€ 2576.6,19/01/2024
28432,Rachel Vega,Laptop,4,$ 1038.58,$ 4154.32,31/01/2024
28433,Darrell Olsen,Laptop,1,€ 1705.81,€ 1705.81,20/01/2024
28434,Karen Cooley,Tablet,1,€ 691.16,€ 691.16,14/01/2024
28435,Lisa Gonzalez,Tablet,3,$ 760.39,$ 2281.17,01/01/2024
28436,Lisa Collins,Phone,5,€ 1434.89,€ 7174.45,16/01/2024
28437,Jennifer Walton,Tablet,1,€ 1226.04,€ 1226.04,09/01/2024
28438,Rebecca Collins,Tablet,2,€ 291.99,€ 583.98,02/01/2024
28439,Andrew Frank,Tablet,5,$ 1556.29,$ 7781.45,04/01/2024
28440,Jonathan Chambers,Phone,5,€ 519.99,€ 2599.95,18/01/2024
28441,Jennifer Harper,Keyboard,3,$ 325.66,$ 976.98,03/01/2024
28442,Melissa Peterson,Monitor,5,$ 529.45,$ 2647.25,15/01/2024
28443,Heather Pearson,Phone,2,€ 1766.56,€ 3533.12,17/01/2024
28444,Chelsea Buckley,Keyboard,3,€ 785.22,€ 2355.66,13/01/2024
28445,Brandi Mitchell,Mouse,4,€ 892.61,€ 3570.44,26/01/2024
28446,Martin Reyes,Mouse,2,€ 1477.98,€ 2955.96,17/01/2024
28447,Sydney Gonzales,Laptop,5,$ 1327.08,$ 6635.4,05/01/2024
28448,John Wagner,Keyboard,2,$ 1287.71,$ 2575.42,30/01/2024
28449,Sharon Grant,Laptop,1,€ 625.62,€ 625.62,07/01/2024
28450,Fernando Vega,Monitor,5,$ 964.26,$ 4821.3,09/01/2024
28451,Amanda Chang,Keyboard,1,€ 165.59,€ 165.59,25/01/2024
28452,Chloe Sweeney,Laptop,4,$ 1397.67,$ 5590.68,02/01/2024
28453,Samantha Lewis,Mouse,1,$ 1721.46,$ 1721.46,28/01/2024
28454,David Lopez,Laptop,3,€ 495.33,€ 1485.99,04/01/2024
28455,Christopher Soto,Headphones,5,€ 1065.97,€ 5329.85,03/01/2024
28456,Cindy Page,Mouse,1,€ 1844.15,€ 1844.15,13/01/2024
28457,Amanda Bates,Phone,1,$ 676.09,$ 676.09,11/01/2024
28458,Rebecca Joseph,Laptop,2,$ 1374.54,$ 2749.08,15/01/2024
28459,Jeffrey King,Keyboard,3,$ 1413.83,$ 4241.49,15/01/2024
28460,Mrs. Tamara Luna MD,Keyboard,5,€ 54.1,€ 270.5,30/01/2024
28461,Steven Johnson,Headphones,4,€ 1089.13,€ 4356.52,10/01/2024
28462,Rebecca Hess,Phone,2,€ 1690.19,€ 3380.38,29/01/2024
28463,Derrick Park,Headphones,5,$ 1671.31,$ 8356.55,23/01/2024
28464,Francisco Pope,Monitor,1,€ 154.03,€ 154.03,01/01/2024
28465,Benjamin Hansen,Mouse,5,$ 1385.2,$ 6926.0,25/01/2024
28466,Matthew Smith,Phone,4,€ 615.87,€ 2463.48,11/01/2024
28467,Michael Barrera,Laptop,1,€ 1375.1,€ 1375.1,30/01/2024
28468,Angela Pineda,Keyboard,5,€ 1182.85,€ 5914.25,10/01/2024
28469,Paula Scott,Monitor,2,$ 1511.47,$ 3022.94,17/01/2024
28470,Allison Nelson,Keyboard,5,$ 1215.19,$ 6075.95,26/01/2024
28471,Mr. James Mcintyre,Keyboard,2,€ 1621.16,€ 3242.32,20/01/2024
28472,Anthony Underwood,Phone,3,$ 484.36,$ 1453.08,09/01/2024
28473,Jodi Miller,Mouse,3,$ 239.99,$ 719.97,29/01/2024
28474,Mr. Dillon Burnett PhD,Mouse,1,$ 1147.2,$ 1147.2,31/01/2024
28475,Rachael Reynolds,Laptop,5,€ 1793.03,€ 8965.15,25/01/2024
28476,Andrew Gomez,Laptop,4,$ 410.82,$ 1643.28,28/01/2024
28477,Heather Mitchell,Tablet,4,$ 517.25,$ 2069.0,14/01/2024
28478,Aaron Parker DDS,Monitor,4,€ 95.82,€ 383.28,30/01/2024
28479,Morgan Brennan,Monitor,3,€ 901.39,€ 2704.17,14/01/2024
28480,Ronald Gray,Laptop,1,$ 935.1,$ 935.1,24/01/2024
28481,Jasmin Bailey,Monitor,4,$ 1454.97,$ 5819.88,08/01/2024
28482,Ariel Perez,Tablet,5,€ 1589.57,€ 7947.85,08/01/2024
28483,Sarah Nelson,Monitor,5,$ 231.77,$ 1158.85,21/01/2024
28484,Connie Blankenship,Monitor,1,$ 473.48,$ 473.48,18/01/2024
28485,Shannon Moreno,Mouse,5,$ 1685.67,$ 8428.35,23/01/2024
28486,James Stephens,Monitor,4,€ 569.73,€ 2278.92,14/01/2024
28487,Joseph Smith,Phone,4,$ 1998.65,$ 7994.6,14/01/2024
28488,Larry Chapman,Laptop,4,€ 592.78,€ 2371.12,18/01/2024
28489,Daniel Wall,Mouse,2,€ 956.41,€ 1912.82,09/01/2024
28490,James Terry,Mouse,5,$ 748.51,$ 3742.55,03/01/2024
28491,Tyler Conway,Tablet,4,$ 293.5,$ 1174.0,26/01/2024
28492,Joshua White,Monitor,1,$ 1063.21,$ 1063.21,20/01/2024
28493,Natalie Kaufman,Headphones,5,€ 592.77,€ 2963.85,25/01/2024
28494,James Navarro,Phone,5,€ 117.48,€ 587.4,05/01/2024
28495,Ian Strickland,Mouse,5,€ 615.39,€ 3076.95,27/01/2024
28496,Denise Lopez,Laptop,1,€ 762.3,€ 762.3,15/01/2024
28497,Ryan Savage,Mouse,1,$ 961.46,$ 961.46,05/01/2024
28498,Joshua Stanley,Keyboard,5,$ 1337.84,$ 6689.2,06/01/2024
28499,Whitney Frazier,Laptop,3,€ 847.41,€ 2542.23,24/01/2024
28500,Jason Carr DDS,Laptop,5,€ 1993.19,€ 9965.95,06/01/2024
28501,Jordan Blair,Keyboard,2,$ 1215.49,$ 2430.98,30/01/2024
28502,Philip Martin,Headphones,2,$ 224.86,$ 449.72,28/01/2024
28503,Michael Morris,Tablet,2,$ 591.29,$ 1182.58,26/01/2024
28504,Anthony Bell,Mouse,2,€ 907.17,€ 1814.34,05/01/2024
28505,Sarah Zavala,Keyboard,5,$ 1524.06,$ 7620.3,09/01/2024
28506,Chloe Miller,Headphones,4,$ 1779.65,$ 7118.6,02/01/2024
28507,Alex Bowman,Mouse,3,$ 1177.07,$ 3531.21,03/01/2024
28508,Erin Bates,Tablet,4,€ 597.69,€ 2390.76,11/01/2024
28509,Daniel Lane,Headphones,5,€ 982.57,€ 4912.85,29/01/2024
28510,Stephanie Johnson,Tablet,5,€ 347.18,€ 1735.9,21/01/2024
28511,Stacy Lester,Phone,4,$ 904.54,$ 3618.16,01/01/2024
28512,Alexandra Garcia,Tablet,4,$ 1119.01,$ 4476.04,07/01/2024
28513,James Dudley,Laptop,5,€ 602.27,€ 3011.35,05/01/2024
28514,Brandon Yang,Monitor,4,€ 255.84,€ 1023.36,26/01/2024
28515,Christopher Dennis,Phone,2,€ 1713.33,€ 3426.66,28/01/2024
28516,Heather Weber,Tablet,1,€ 336.18,€ 336.18,01/01/2024
28517,Andrew Johnson,Monitor,4,$ 1630.88,$ 6523.52,24/01/2024
28518,Richard Johnson,Tablet,2,€ 325.14,€ 650.28,10/01/2024
28519,Casey Thornton,Mouse,2,$ 618.25,$ 1236.5,26/01/2024
28520,Ronald Smith,Phone,3,$ 1244.0,$ 3732.0,01/01/2024
28521,Deborah Cameron,Phone,4,$ 1002.66,$ 4010.64,26/01/2024
28522,Kimberly Adams,Tablet,1,€ 466.31,€ 466.31,25/01/2024
28523,Allison Hughes,Keyboard,4,$ 1434.62,$ 5738.48,05/01/2024
28524,Crystal Weiss,Keyboard,4,€ 1863.7,€ 7454.8,11/01/2024
28525,Eric Rodriguez,Mouse,5,€ 1871.28,€ 9356.4,06/01/2024
28526,Regina Johnson,Mouse,1,$ 786.84,$ 786.84,12/01/2024
28527,Jennifer Patrick,Mouse,2,$ 1632.2,$ 3264.4,06/01/2024
28528,Kristen Campbell,Mouse,5,$ 251.08,$ 1255.4,27/01/2024
28529,Brittney Guerrero,Headphones,5,€ 1160.08,€ 5800.4,01/01/2024
28530,Brenda Shaw,Headphones,1,$ 458.02,$ 458.02,10/01/2024
28531,Maria Hanson,Mouse,2,$ 1324.46,$ 2648.92,21/01/2024
28532,Randy Rodriguez,Phone,4,$ 1148.42,$ 4593.68,01/01/2024
28533,Sandra Foley,Tablet,2,$ 1195.78,$ 2391.56,10/01/2024
28534,Timothy Palmer,Monitor,1,$ 544.42,$ 544.42,31/01/2024
28535,Oscar Sims,Tablet,2,€ 988.79,€ 1977.58,28/01/2024
28536,Ronald Boyd,Laptop,2,$ 610.0,$ 1220.0,06/01/2024
28537,Tammy Hartman,Tablet,1,$ 521.59,$ 521.59,29/01/2024
28538,Erik Hicks,Laptop,4,$ 1089.87,$ 4359.48,27/01/2024
28539,Lauren Wells,Laptop,3,€ 1891.1,€ 5673.3,09/01/2024
28540,Tracy Sanders,Laptop,4,€ 1850.0,€ 7400.0,16/01/2024
28541,Jessica Williams,Phone,2,$ 1215.79,$ 2431.58,22/01/2024
28542,Christina May,Keyboard,1,$ 578.81,$ 578.81,22/01/2024
28543,Erin Shaw,Keyboard,3,$ 139.72,$ 419.16,12/01/2024
28544,Kenneth Matthews,Mouse,1,$ 1350.81,$ 1350.81,21/01/2024
28545,Mr. Michael Ray,Phone,3,€ 844.96,€ 2534.88,16/01/2024
28546,David Cardenas,Phone,1,$ 1143.54,$ 1143.54,23/01/2024
28547,Breanna Carter,Mouse,1,€ 1784.53,€ 1784.53,30/01/2024
28548,Kathryn Tate,Tablet,5,$ 905.18,$ 4525.9,01/01/2024
28549,Amanda Wiley,Phone,4,€ 150.1,€ 600.4,08/01/2024
28550,Sarah Levy,Mouse,1,$ 1783.0,$ 1783.0,08/01/2024
28551,Rebecca Gordon,Keyboard,5,€ 493.33,€ 2466.65,17/01/2024
28552,Wanda Shaffer,Headphones,5,$ 1486.7,$ 7433.5,20/01/2024
28553,Colin Myers,Monitor,5,$ 1590.24,$ 7951.2,17/01/2024
28554,Matthew Wright,Laptop,5,€ 1076.77,€ 5383.85,19/01/2024
28555,Allison Smith,Keyboard,5,$ 251.58,$ 1257.9,10/01/2024
28556,Justin Malone,Keyboard,4,€ 1914.84,€ 7659.36,31/01/2024
28557,Hector Johnson,Monitor,3,$ 1315.88,$ 3947.64,25/01/2024
28558,Patricia Bennett,Phone,1,€ 1774.21,€ 1774.21,24/01/2024
28559,Jennifer Oconnell,Mouse,4,$ 494.09,$ 1976.36,30/01/2024
28560,April Neal,Mouse,3,$ 1281.93,$ 3845.79,17/01/2024
28561,Mary Thomas,Laptop,1,€ 1379.82,€ 1379.82,14/01/2024
28562,Kari Hudson,Headphones,4,€ 1107.57,€ 4430.28,11/01/2024
28563,Cynthia Powell,Tablet,5,€ 865.79,€ 4328.95,13/01/2024
28564,Mary Anderson,Keyboard,2,$ 1254.06,$ 2508.12,06/01/2024
28565,Alexis Watson,Tablet,4,$ 1286.67,$ 5146.68,30/01/2024
28566,Courtney Jenkins,Headphones,1,€ 811.95,€ 811.95,13/01/2024
28567,Amy Edwards,Keyboard,1,$ 1184.76,$ 1184.76,27/01/2024
28568,Amy Combs,Laptop,1,$ 1698.04,$ 1698.04,31/01/2024
28569,Mr. Henry Velez,Laptop,4,$ 1745.34,$ 6981.36,13/01/2024
28570,Ms. Lisa Wilson,Keyboard,5,$ 1626.09,$ 8130.45,26/01/2024
28571,Christopher Jones,Laptop,3,€ 1416.52,€ 4249.56,02/01/2024
28572,Vincent Mendez,Keyboard,2,$ 675.63,$ 1351.26,29/01/2024
28573,Andrew Garcia,Phone,1,€ 310.68,€ 310.68,28/01/2024
28574,Rhonda White,Laptop,4,€ 916.32,€ 3665.28,26/01/2024
28575,Christopher White,Phone,5,$ 1841.84,$ 9209.2,15/01/2024
28576,Kristina Phillips,Tablet,3,€ 1752.68,€ 5258.04,22/01/2024
28577,Nicholas Hood,Tablet,2,€ 96.53,€ 193.06,22/01/2024
28578,Sarah Davis,Laptop,5,$ 1080.94,$ 5404.7,14/01/2024
28579,Joel Watson,Keyboard,3,€ 1355.51,€ 4066.53,29/01/2024
28580,Kimberly Johnson,Monitor,4,€ 134.28,€ 537.12,03/01/2024
28581,Jason Smith,Monitor,4,$ 299.63,$ 1198.52,19/01/2024
28582,Robert Walton,Keyboard,5,€ 1311.99,€ 6559.95,23/01/2024
28583,Dennis Hull,Laptop,3,$ 1543.1,$ 4629.3,16/01/2024
28584,Mr. Robert Patterson PhD,Laptop,3,€ 1338.0,€ 4014.0,19/01/2024
28585,Michael Vaughan,Phone,4,$ 1435.26,$ 5741.04,01/01/2024
28586,Miss Diane Hoffman MD,Tablet,3,€ 1182.73,€ 3548.19,02/01/2024
28587,David House,Tablet,2,€ 293.51,€ 587.02,02/01/2024
28588,Victoria Burke,Tablet,5,€ 1443.3,€ 7216.5,07/01/2024
28589,Kelli Mcguire,Mouse,1,$ 655.49,$ 655.49,21/01/2024
28590,David Rogers,Monitor,4,€ 741.93,€ 2967.72,25/01/2024
28591,Susan Lawson,Keyboard,5,€ 68.18,€ 340.9,20/01/2024
28592,Clarence Willis,Tablet,5,$ 856.93,$ 4284.65,13/01/2024
28593,Allison Cole,Headphones,3,$ 731.47,$ 2194.41,14/01/2024
28594,Joshua Duffy,Keyboard,2,$ 1390.26,$ 2780.52,14/01/2024
28595,Tonya Walls,Phone,3,€ 443.46,€ 1330.38,21/01/2024
28596,Michelle Gordon,Keyboard,5,€ 201.73,€ 1008.65,14/01/2024
28597,Danielle Mills,Laptop,1,$ 1248.04,$ 1248.04,30/01/2024
28598,Gerald Curtis,Monitor,2,$ 659.04,$ 1318.08,31/01/2024
28599,Ashley Jones,Headphones,4,€ 777.76,€ 3111.04,28/01/2024
28600,Christopher Stone,Phone,1,€ 1153.0,€ 1153.0,25/01/2024
28601,Catherine Chang,Keyboard,2,€ 1453.08,€ 2906.16,16/01/2024
28602,Sarah Gould,Monitor,1,€ 158.0,€ 158.0,15/01/2024
28603,Michael Palmer,Mouse,2,€ 687.93,€ 1375.86,10/01/2024
28604,Amanda Valdez,Keyboard,3,€ 649.1,€ 1947.3,19/01/2024
28605,Kathryn Hall,Headphones,3,€ 1617.41,€ 4852.23,07/01/2024
28606,Jay Kirby,Tablet,1,€ 1713.29,€ 1713.29,04/01/2024
28607,Jennifer Miller,Headphones,5,€ 802.26,€ 4011.3,18/01/2024
28608,Joseph Davis,Laptop,3,$ 1057.74,$ 3173.22,02/01/2024
28609,Samantha Benson,Phone,5,€ 597.02,€ 2985.1,31/01/2024
28610,Mark Sanchez,Phone,4,$ 1366.1,$ 5464.4,13/01/2024
28611,Nicole Barrett,Monitor,5,$ 1608.19,$ 8040.95,31/01/2024
28612,Pamela Johnson,Monitor,1,$ 1548.33,$ 1548.33,17/01/2024
28613,Lauren Smith,Headphones,1,€ 1219.89,€ 1219.89,13/01/2024
28614,Barry Edwards,Phone,4,€ 207.89,€ 831.56,22/01/2024
28615,Desiree Morrow,Mouse,2,€ 1401.52,€ 2803.04,20/01/2024
28616,Brenda Hernandez,Phone,4,€ 1111.87,€ 4447.48,31/01/2024
28617,Shaun Bennett,Headphones,5,$ 810.42,$ 4052.1,05/01/2024
28618,Henry Russell,Mouse,5,$ 563.87,$ 2819.35,11/01/2024
28619,Kristina Fleming DDS,Phone,5,€ 957.82,€ 4789.1,23/01/2024
28620,Elizabeth Perkins,Mouse,5,$ 1092.49,$ 5462.45,18/01/2024
28621,Jonathan Shaffer,Tablet,4,$ 1301.08,$ 5204.32,25/01/2024
28622,Amanda Nelson DVM,Monitor,2,$ 919.97,$ 1839.94,17/01/2024
28623,Linda Gonzalez,Phone,5,€ 1781.94,€ 8909.7,30/01/2024
28624,Kyle Berry,Tablet,1,€ 967.97,€ 967.97,20/01/2024
28625,Elizabeth Powell,Mouse,3,$ 1168.81,$ 3506.43,16/01/2024
28626,Jamie James,Phone,5,€ 238.67,€ 1193.35,25/01/2024
28627,Karen Patterson,Phone,4,$ 593.01,$ 2372.04,11/01/2024
28628,Eric Johnson,Mouse,1,€ 845.57,€ 845.57,24/01/2024
28629,Vanessa Mejia,Monitor,4,€ 192.98,€ 771.92,10/01/2024
28630,Allison Chavez,Mouse,4,€ 1926.69,€ 7706.76,09/01/2024
28631,Michael Herring,Headphones,2,€ 1344.05,€ 2688.1,09/01/2024
28632,Steven Smith,Keyboard,2,$ 929.58,$ 1859.16,31/01/2024
28633,Brent Campbell,Tablet,1,$ 1501.48,$ 1501.48,04/01/2024
28634,Stefanie Miller,Phone,1,$ 1019.01,$ 1019.01,07/01/2024
28635,Patrick Flores,Monitor,2,$ 493.23,$ 986.46,09/01/2024
28636,Stephen Robinson,Keyboard,4,€ 1278.27,€ 5113.08,07/01/2024
28637,Pamela Taylor DDS,Laptop,2,€ 832.73,€ 1665.46,21/01/2024
28638,Carolyn Coleman,Headphones,1,€ 1790.96,€ 1790.96,13/01/2024
28639,Gary Brandt,Mouse,4,€ 854.75,€ 3419.0,13/01/2024
28640,Ivan Mitchell,Monitor,4,€ 1773.38,€ 7093.52,17/01/2024
28641,Erica Green,Laptop,3,€ 350.56,€ 1051.68,23/01/2024
28642,Sharon Johnson,Phone,4,€ 1873.13,€ 7492.52,02/01/2024
28643,Maria Thompson,Headphones,4,$ 630.11,$ 2520.44,10/01/2024
28644,Gregory Fuller,Laptop,2,$ 299.07,$ 598.14,13/01/2024
28645,Charles Garcia,Phone,1,€ 1976.61,€ 1976.61,01/01/2024
28646,Barry Douglas,Mouse,3,€ 1511.89,€ 4535.67,26/01/2024
28647,Blake Wilkins,Phone,3,€ 173.4,€ 520.2,17/01/2024
28648,Louis Watson,Laptop,4,€ 745.1,€ 2980.4,30/01/2024
28649,Erica Hess,Monitor,1,$ 660.89,$ 660.89,08/01/2024
28650,Tony Steele,Phone,1,€ 214.26,€ 214.26,22/01/2024
28651,Ellen Quinn,Mouse,4,$ 1167.99,$ 4671.96,05/01/2024
28652,Trevor Butler,Mouse,3,$ 1516.5,$ 4549.5,06/01/2024
28653,Kayla Bush,Laptop,4,$ 786.03,$ 3144.12,02/01/2024
28654,Terry Caldwell,Headphones,1,€ 1090.31,€ 1090.31,05/01/2024
28655,Sharon Oliver,Mouse,2,€ 1324.43,€ 2648.86,01/01/2024
28656,John Fernandez,Tablet,3,€ 1037.52,€ 3112.56,06/01/2024
28657,Carly Williams,Mouse,5,$ 1349.03,$ 6745.15,14/01/2024
28658,Linda Ware,Phone,3,$ 1561.08,$ 4683.24,04/01/2024
28659,Allison Sosa,Laptop,2,€ 532.91,€ 1065.82,03/01/2024
28660,Mark Allen,Mouse,4,$ 176.29,$ 705.16,04/01/2024
28661,Chad Hernandez,Headphones,1,$ 1459.3,$ 1459.3,26/01/2024
28662,Alex Hicks,Mouse,4,€ 1314.38,€ 5257.52,08/01/2024
28663,Ashley Mills,Keyboard,3,€ 1946.04,€ 5838.12,07/01/2024
28664,Ricardo Bryan,Monitor,4,€ 916.26,€ 3665.04,28/01/2024
28665,Charles Mclean,Tablet,3,$ 1229.3,$ 3687.9,23/01/2024
28666,Jesse Brown,Laptop,5,$ 1064.6,$ 5323.0,09/01/2024
28667,Renee Welch,Headphones,4,€ 557.96,€ 2231.84,02/01/2024
28668,Kathryn Diaz,Monitor,5,$ 370.3,$ 1851.5,15/01/2024
28669,Michael Caldwell,Keyboard,2,€ 517.65,€ 1035.3,28/01/2024
28670,Danielle Neal,Laptop,2,€ 1490.94,€ 2981.88,21/01/2024
28671,Lynn Collins,Laptop,2,€ 1041.79,€ 2083.58,20/01/2024
28672,Jesus Boyd,Keyboard,1,€ 911.88,€ 911.88,16/01/2024
28673,Regina Ortiz,Laptop,1,€ 979.35,€ 979.35,01/01/2024
28674,Amanda Delgado,Tablet,4,$ 1561.09,$ 6244.36,06/01/2024
28675,Tammy Phillips,Laptop,5,€ 127.46,€ 637.3,14/01/2024
28676,Haley Johnson,Monitor,3,€ 1121.17,€ 3363.51,11/01/2024
28677,Lisa Owens,Laptop,3,€ 353.05,€ 1059.15,16/01/2024
28678,Mr. David Lynch,Mouse,2,$ 948.33,$ 1896.66,31/01/2024
28679,David Scott,Keyboard,5,$ 151.79,$ 758.95,27/01/2024
28680,Jonathan Fernandez,Headphones,2,$ 292.88,$ 585.76,06/01/2024
28681,Calvin Stein,Tablet,2,€ 1816.06,€ 3632.12,18/01/2024
28682,Michael Thompson,Tablet,4,€ 1541.26,€ 6165.04,23/01/2024
28683,Helen Adkins,Phone,5,€ 1928.56,€ 9642.8,13/01/2024
28684,Vincent Bennett,Keyboard,1,€ 336.98,€ 336.98,18/01/2024
28685,Patrick Hall,Monitor,2,$ 921.46,$ 1842.92,30/01/2024
28686,Tina Carter,Mouse,3,$ 855.09,$ 2565.27,09/01/2024
28687,Ann Hill,Keyboard,1,€ 1676.64,€ 1676.64,20/01/2024
28688,Charles Santana,Monitor,3,€ 1825.81,€ 5477.43,08/01/2024
28689,Andrew Wells,Tablet,5,$ 744.21,$ 3721.05,22/01/2024
28690,Megan Herrera,Laptop,5,€ 1742.11,€ 8710.55,03/01/2024
28691,Ryan Jordan PhD,Tablet,1,€ 679.78,€ 679.78,03/01/2024
28692,Nancy Hampton,Keyboard,1,$ 1969.5,$ 1969.5,10/01/2024
28693,Garrett Nelson,Keyboard,3,€ 515.97,€ 1547.91,28/01/2024
28694,David Peck,Keyboard,3,€ 240.76,€ 722.28,19/01/2024
28695,Megan Freeman,Keyboard,3,$ 360.85,$ 1082.55,01/01/2024
28696,Stephanie Fox,Headphones,3,€ 1892.36,€ 5677.08,12/01/2024
28697,Jessica Bell,Mouse,5,$ 1058.41,$ 5292.05,13/01/2024
28698,Jacob Bruce,Keyboard,5,€ 1924.47,€ 9622.35,21/01/2024
28699,Kyle Sheppard,Phone,2,€ 1415.52,€ 2831.04,21/01/2024
28700,Leah Jackson,Headphones,5,€ 967.15,€ 4835.75,13/01/2024
28701,Laura Barnes,Monitor,2,€ 986.22,€ 1972.44,28/01/2024
28702,Joseph Scott,Phone,5,€ 793.11,€ 3965.55,19/01/2024
28703,Laura Brown,Headphones,4,$ 1581.19,$ 6324.76,07/01/2024
28704,Lynn Boyd,Keyboard,5,€ 1242.22,€ 6211.1,11/01/2024
28705,Jeremy Turner,Keyboard,4,$ 1809.56,$ 7238.24,29/01/2024
28706,Kayla Harmon,Headphones,5,€ 450.33,€ 2251.65,16/01/2024
28707,Katherine Terry,Mouse,3,€ 840.88,€ 2522.64,18/01/2024
28708,Ronald Gonzalez,Headphones,1,€ 1412.13,€ 1412.13,24/01/2024
28709,Lori Thompson,Monitor,4,$ 1674.91,$ 6699.64,28/01/2024
28710,Daniel Johnson,Mouse,1,$ 1464.96,$ 1464.96,12/01/2024
28711,Robert Lyons,Mouse,5,$ 822.63,$ 4113.15,18/01/2024
28712,Lisa Garcia DDS,Monitor,3,$ 1641.04,$ 4923.12,04/01/2024
28713,Mark Molina,Monitor,1,€ 489.32,€ 489.32,23/01/2024
28714,Darren Murphy,Keyboard,2,$ 820.44,$ 1640.88,25/01/2024
28715,Benjamin Le,Mouse,5,€ 1729.36,€ 8646.8,23/01/2024
28716,Amanda Leonard,Headphones,4,$ 1662.24,$ 6648.96,08/01/2024
28717,Megan Wells,Mouse,4,€ 1595.62,€ 6382.48,02/01/2024
28718,Brandon Cooke,Mouse,5,$ 621.03,$ 3105.15,28/01/2024
28719,Nicole Paul,Mouse,1,€ 971.71,€ 971.71,08/01/2024
28720,Ashley Gilmore,Phone,5,$ 356.22,$ 1781.1,01/01/2024
